Share Name: NDQ
Starting Portfolio Value: 1000.00
2020-10-16, Order Canceled/Margin/Rejected
2020-10-16, Open, 25.28
2020-10-19, Order Canceled/Margin/Rejected
2020-10-19, Open, 25.31
2020-10-20, Order Canceled/Margin/Rejected
2020-10-20, Open, 25.06
2020-10-21, Order Canceled/Margin/Rejected
2020-10-21, Open, 24.98
2020-10-22, Order Canceled/Margin/Rejected
2020-10-22, Open, 24.67
2020-10-23, Order Canceled/Margin/Rejected
2020-10-23, Open, 24.73
2020-10-26, Order Canceled/Margin/Rejected
2020-10-26, Open, 24.58
2020-10-27, Order Canceled/Margin/Rejected
2020-10-27, Open, 24.32
2020-10-28, Order Canceled/Margin/Rejected
2020-10-28, Open, 24.34
2020-10-29, Order Canceled/Margin/Rejected
2020-10-29, Open, 24.01
2020-10-30, Order Canceled/Margin/Rejected
2020-10-30, Open, 23.96
2020-11-02, Order Canceled/Margin/Rejected
2020-11-02, Open, 23.81
2020-11-03, Order Canceled/Margin/Rejected
2020-11-03, Open, 23.74
2020-11-04, Order Canceled/Margin/Rejected
2020-11-04, Open, 24.49
2020-11-05, Order Canceled/Margin/Rejected
2020-11-05, Open, 25.09
2020-11-06, Order Canceled/Margin/Rejected
2020-11-06, Open, 24.75
2020-11-09, Order Canceled/Margin/Rejected
2020-11-09, Open, 25.60
2020-11-10, Order Canceled/Margin/Rejected
2020-11-10, Open, 24.31
2020-11-11, Order Canceled/Margin/Rejected
2020-11-11, Open, 24.07
2020-11-12, Order Canceled/Margin/Rejected
2020-11-12, Open, 24.47
2020-11-13, Order Canceled/Margin/Rejected
2020-11-13, Open, 24.71
2020-11-16, Order Canceled/Margin/Rejected
2020-11-16, Open, 24.93
2020-11-17, Order Canceled/Margin/Rejected
2020-11-17, Open, 24.72
2020-11-18, Order Canceled/Margin/Rejected
2020-11-18, Open, 24.73
2020-11-19, Order Canceled/Margin/Rejected
2020-11-19, Open, 24.48
2020-11-20, Order Canceled/Margin/Rejected
2020-11-20, Open, 24.79
2020-11-23, Order Canceled/Margin/Rejected
2020-11-23, Open, 24.63
2020-11-24, Order Canceled/Margin/Rejected
2020-11-24, Open, 24.67
2020-11-25, Order Canceled/Margin/Rejected
2020-11-25, Open, 24.85
2020-11-26, Order Canceled/Margin/Rejected
2020-11-26, Open, 24.96
2020-11-27, Order Canceled/Margin/Rejected
2020-11-27, Open, 24.88
2020-11-30, Order Canceled/Margin/Rejected
2020-11-30, Open, 24.95
2020-12-01, Order Canceled/Margin/Rejected
2020-12-01, Open, 25.30
2020-12-02, Order Canceled/Margin/Rejected
2020-12-02, Open, 25.40
2020-12-03, Order Canceled/Margin/Rejected
2020-12-03, Open, 25.35
2020-12-04, Order Canceled/Margin/Rejected
2020-12-04, Open, 25.35
2020-12-07, Order Canceled/Margin/Rejected
2020-12-07, Open, 25.39
2020-12-08, Order Canceled/Margin/Rejected
2020-12-08, Open, 25.51
2020-12-09, Order Canceled/Margin/Rejected
2020-12-09, Open, 25.61
2020-12-10, Order Canceled/Margin/Rejected
2020-12-10, Open, 24.91
2020-12-11, Order Canceled/Margin/Rejected
2020-12-11, Open, 24.68
2020-12-14, Order Canceled/Margin/Rejected
2020-12-14, Open, 24.81
2020-12-15, Order Canceled/Margin/Rejected
2020-12-15, Open, 24.96
2020-12-16, Order Canceled/Margin/Rejected
2020-12-16, Open, 25.12
2020-12-17, Order Canceled/Margin/Rejected
2020-12-17, Open, 25.22
2020-12-18, Order Canceled/Margin/Rejected
2020-12-18, Open, 25.25
2020-12-21, Order Canceled/Margin/Rejected
2020-12-21, Open, 25.41
2020-12-22, Order Canceled/Margin/Rejected
2020-12-22, Open, 25.29
2020-12-23, Order Canceled/Margin/Rejected
2020-12-23, Open, 25.33
2020-12-24, Order Canceled/Margin/Rejected
2020-12-24, Open, 25.15
2020-12-29, Order Canceled/Margin/Rejected
2020-12-29, Open, 25.53
2020-12-30, Order Canceled/Margin/Rejected
2020-12-30, Open, 25.35
2020-12-31, Order Canceled/Margin/Rejected
2020-12-31, Open, 25.18
2021-01-04, Order Canceled/Margin/Rejected
2021-01-04, Open, 25.19
2021-01-05, Order Canceled/Margin/Rejected
2021-01-05, Open, 24.84
2021-01-06, Order Canceled/Margin/Rejected
2021-01-06, Open, 24.50
2021-01-07, Order Canceled/Margin/Rejected
2021-01-07, Open, 24.57
2021-01-08, Order Canceled/Margin/Rejected
2021-01-08, Open, 25.16
2021-01-11, Order Canceled/Margin/Rejected
2021-01-11, Open, 25.53
2021-01-12, Order Canceled/Margin/Rejected
2021-01-12, Open, 25.31
2021-01-13, Order Canceled/Margin/Rejected
2021-01-13, Open, 25.12
2021-01-14, Order Canceled/Margin/Rejected
2021-01-14, Open, 25.18
2021-01-15, Order Canceled/Margin/Rejected
2021-01-15, Open, 25.00
2021-01-18, Order Canceled/Margin/Rejected
2021-01-18, Open, 25.04
2021-01-19, Order Canceled/Margin/Rejected
2021-01-19, Open, 25.25
2021-01-20, Order Canceled/Margin/Rejected
2021-01-20, Open, 25.44
2021-01-21, Order Canceled/Margin/Rejected
2021-01-21, Open, 25.95
2021-01-22, Order Canceled/Margin/Rejected
2021-01-22, Open, 25.98
2021-01-25, Order Canceled/Margin/Rejected
2021-01-25, Open, 26.22
2021-01-27, Order Canceled/Margin/Rejected
2021-01-27, Open, 26.40
2021-01-28, Order Canceled/Margin/Rejected
2021-01-28, Open, 25.75
2021-01-29, Order Canceled/Margin/Rejected
2021-01-29, Open, 25.62
2021-02-01, Order Canceled/Margin/Rejected
2021-02-01, Open, 25.55
2021-02-02, Order Canceled/Margin/Rejected
2021-02-02, Open, 26.35
2021-02-03, Order Canceled/Margin/Rejected
2021-02-03, Open, 26.75
2021-02-04, Order Canceled/Margin/Rejected
2021-02-04, Open, 26.41
2021-02-05, Order Canceled/Margin/Rejected
2021-02-05, Open, 26.95
2021-02-08, Order Canceled/Margin/Rejected
2021-02-08, Open, 26.86
2021-02-09, Order Canceled/Margin/Rejected
2021-02-09, Open, 26.68
2021-02-10, Order Canceled/Margin/Rejected
2021-02-10, Open, 26.76
2021-02-11, Order Canceled/Margin/Rejected
2021-02-11, Open, 26.63
2021-02-12, Order Canceled/Margin/Rejected
2021-02-12, Open, 26.67
2021-02-15, Order Canceled/Margin/Rejected
2021-02-15, Open, 26.82
2021-02-16, Order Canceled/Margin/Rejected
2021-02-16, Open, 26.86
2021-02-17, Order Canceled/Margin/Rejected
2021-02-17, Open, 26.76
2021-02-18, Order Canceled/Margin/Rejected
2021-02-18, Open, 26.52
2021-02-19, Order Canceled/Margin/Rejected
2021-02-19, Open, 26.36
2021-02-22, Order Canceled/Margin/Rejected
2021-02-22, Open, 25.90
2021-02-23, Order Canceled/Margin/Rejected
2021-02-23, Open, 25.38
2021-02-24, Order Canceled/Margin/Rejected
2021-02-24, Open, 25.03
2021-02-25, Order Canceled/Margin/Rejected
2021-02-25, Open, 25.24
2021-02-26, Order Canceled/Margin/Rejected
2021-02-26, Open, 24.53
2021-03-01, Order Canceled/Margin/Rejected
2021-03-01, Open, 25.40
2021-03-02, Order Canceled/Margin/Rejected
2021-03-02, Open, 25.72
2021-03-03, Order Canceled/Margin/Rejected
2021-03-03, Open, 25.35
2021-03-04, Order Canceled/Margin/Rejected
