Date,Open,High,Close,Adj Close,Volume
2024-04-09 11:34:00+10:00,119.00499725341797,119.01000213623047,118.94999694824219,118.94999694824219,118.94999694824219,1601
2024-04-09 11:35:00+10:00,118.94999694824219,118.97000122070312,118.91999816894531,118.94999694824219,118.94999694824219,2354
2024-04-09 11:36:00+10:00,118.94000244140625,119.0,118.93000030517578,118.95999908447266,118.95999908447266,1124
2024-04-09 11:37:00+10:00,118.97000122070312,118.97000122070312,118.93000030517578,118.95999908447266,118.95999908447266,372
2024-04-09 11:38:00+10:00,118.94499969482422,118.94999694824219,118.87999725341797,118.87999725341797,118.87999725341797,452
2024-04-09 11:39:00+10:00,118.87000274658203,118.88999938964844,118.83999633789062,118.83999633789062,118.83999633789062,1063
2024-04-09 11:40:00+10:00,118.83000183105469,118.83999633789062,118.80000305175781,118.80000305175781,118.80000305175781,4842
2024-04-09 11:41:00+10:00,118.80999755859375,118.8949966430664,118.80999755859375,118.86000061035156,118.86000061035156,3137
2024-04-09 11:42:00+10:00,118.8499984741211,118.9000015258789,118.83000183105469,118.83999633789062,118.83999633789062,2327
2024-04-09 11:43:00+10:00,118.83499908447266,118.87000274658203,118.80000305175781,118.87000274658203,118.87000274658203,657
2024-04-09 11:44:00+10:00,118.87999725341797,118.87999725341797,118.83999633789062,118.83999633789062,118.83999633789062,122
2024-04-09 11:45:00+10:00,118.8499984741211,118.9000015258789,118.8499984741211,118.9000015258789,118.9000015258789,339
2024-04-09 11:46:00+10:00,118.94999694824219,119.02999877929688,118.94999694824219,118.95999908447266,118.95999908447266,7730
2024-04-09 11:47:00+10:00,118.98999786376953,119.02999877929688,118.95999908447266,118.98999786376953,118.98999786376953,3058
2024-04-09 11:48:00+10:00,119.01000213623047,119.04000091552734,118.98999786376953,119.02999877929688,119.02999877929688,181
2024-04-09 11:49:00+10:00,119.02999877929688,119.05000305175781,119.01000213623047,119.0199966430664,119.0199966430664,714
2024-04-09 11:50:00+10:00,119.04000091552734,119.05000305175781,118.98999786376953,118.98999786376953,118.98999786376953,1383
2024-04-09 11:51:00+10:00,118.99500274658203,119.01000213623047,118.95999908447266,119.01000213623047,119.01000213623047,1506
2024-04-09 11:52:00+10:00,119.0,119.0199966430664,119.0,119.0,119.0,343
2024-04-09 11:53:00+10:00,119.0199966430664,119.05000305175781,119.0,119.0,119.0,386
2024-04-09 11:54:00+10:00,119.0199966430664,119.08000183105469,119.0199966430664,119.05000305175781,119.05000305175781,3949
2024-04-09 11:55:00+10:00,119.05999755859375,119.06999969482422,119.02999877929688,119.05000305175781,119.05000305175781,943
2024-04-09 11:56:00+10:00,119.05000305175781,119.05999755859375,119.0199966430664,119.0199966430664,119.0199966430664,705
2024-04-09 11:57:00+10:00,119.03500366210938,119.03500366210938,118.9800033569336,118.98999786376953,118.98999786376953,391
2024-04-09 11:58:00+10:00,118.98500061035156,119.0,118.98500061035156,118.98999786376953,118.98999786376953,236
2024-04-09 11:59:00+10:00,118.98999786376953,119.0199966430664,118.95999908447266,118.95999908447266,118.95999908447266,3773
2024-04-09 12:00:00+10:00,118.95999908447266,118.98999786376953,118.94000244140625,118.98999786376953,118.98999786376953,999
2024-04-09 12:01:00+10:00,118.9800033569336,118.9800033569336,118.95999908447266,118.9749984741211,118.9749984741211,591
2024-04-09 12:02:00+10:00,118.97000122070312,118.98999786376953,118.97000122070312,118.9800033569336,118.9800033569336,1191
2024-04-09 12:03:00+10:00,118.9800033569336,118.9800033569336,118.87999725341797,118.87999725341797,118.87999725341797,768
2024-04-09 12:04:00+10:00,118.9000015258789,118.9000015258789,118.83000183105469,118.8949966430664,118.8949966430664,2264
2024-04-09 12:05:00+10:00,118.88999938964844,118.91500091552734,118.86000061035156,118.86000061035156,118.86000061035156,465
2024-04-09 12:06:00+10:00,118.86000061035156,118.8949966430664,118.8499984741211,118.86000061035156,118.86000061035156,792
2024-04-09 12:07:00+10:00,118.86000061035156,118.87000274658203,118.83000183105469,118.8499984741211,118.8499984741211,880
2024-04-09 12:08:00+10:00,118.8550033569336,118.87999725341797,118.83000183105469,118.87999725341797,118.87999725341797,2034
2024-04-09 12:09:00+10:00,118.87999725341797,118.87999725341797,118.86000061035156,118.86000061035156,118.86000061035156,223
2024-04-09 12:10:00+10:00,118.86000061035156,118.87999725341797,118.83999633789062,118.86000061035156,118.86000061035156,3196
2024-04-09 12:11:00+10:00,118.87000274658203,118.88999938964844,118.80000305175781,118.80000305175781,118.80000305175781,1511
2024-04-09 12:12:00+10:00,118.80999755859375,118.87999725341797,118.80999755859375,118.87999725341797,118.87999725341797,682
2024-04-09 12:13:00+10:00,118.83999633789062,118.87999725341797,118.83000183105469,118.83000183105469,118.83000183105469,1087
2024-04-09 12:14:00+10:00,118.84500122070312,118.87999725341797,118.79000091552734,118.81999969482422,118.81999969482422,1388
2024-04-09 12:15:00+10:00,118.87000274658203,118.87000274658203,118.83000183105469,118.83999633789062,118.83999633789062,530
2024-04-09 12:16:00+10:00,118.8499984741211,118.87000274658203,118.83999633789062,118.83999633789062,118.83999633789062,207
2024-04-09 12:17:00+10:00,118.87000274658203,118.9000015258789,118.86000061035156,118.87000274658203,118.87000274658203,2505
2024-04-09 12:18:00+10:00,118.87000274658203,118.88500213623047,118.86000061035156,118.88500213623047,118.88500213623047,872
2024-04-09 12:19:00+10:00,118.87000274658203,118.87000274658203,118.83999633789062,118.83999633789062,118.83999633789062,947
2024-04-09 12:20:00+10:00,118.86000061035156,118.86000061035156,118.80500030517578,118.80500030517578,118.80500030517578,642
2024-04-09 12:21:00+10:00,118.81999969482422,118.83000183105469,118.81999969482422,118.81999969482422,118.81999969482422,579
2024-04-09 12:22:00+10:00,118.81999969482422,118.83999633789062,118.80999755859375,118.83000183105469,118.83000183105469,679
2024-04-09 12:23:00+10:00,118.83000183105469,118.83000183105469,118.80999755859375,118.81999969482422,118.81999969482422,1557
2024-04-09 12:24:00+10:00,118.81999969482422,118.83999633789062,118.81999969482422,118.83999633789062,118.83999633789062,252
2024-04-09 12:25:00+10:00,118.83000183105469,118.83000183105469,118.79000091552734,118.80000305175781,118.80000305175781,1402
2024-04-09 12:26:00+10:00,118.83499908447266,118.83499908447266,118.83499908447266,118.83499908447266,118.83499908447266,0
2024-04-09 12:27:00+10:00,118.83999633789062,118.8949966430664,118.83999633789062,118.83999633789062,118.83999633789062,328280
2024-04-09 12:28:00+10:00,118.83999633789062,118.87000274658203,118.83999633789062,118.83999633789062,118.83999633789062,843
2024-04-09 12:29:00+10:00,118.83000183105469,118.8499984741211,118.81999969482422,118.83999633789062,118.83999633789062,983
2024-04-09 12:30:00+10:00,118.86000061035156,118.86000061035156,118.81999969482422,118.84500122070312,118.84500122070312,704
2024-04-09 12:31:00+10:00,118.83000183105469,118.83000183105469,118.80000305175781,118.80999755859375,118.80999755859375,664
2024-04-09 12:32:00+10:00,118.81999969482422,118.83999633789062,118.80999755859375,118.83999633789062,118.83999633789062,278
2024-04-09 12:33:00+10:00,118.80999755859375,118.81500244140625,118.7699966430664,118.80000305175781,118.80000305175781,5178
2024-04-09 12:34:00+10:00,118.80500030517578,118.83000183105469,118.80000305175781,118.83000183105469,118.83000183105469,2338
2024-04-09 12:35:00+10:00,118.83000183105469,118.84500122070312,118.83000183105469,118.83000183105469,118.83000183105469,47
2024-04-09 12:36:00+10:00,118.86000061035156,118.87999725341797,118.83999633789062,118.87000274658203,118.87000274658203,1449
2024-04-09 12:37:00+10:00,118.87000274658203,118.875,118.8499984741211,118.8550033569336,118.8550033569336,775
2024-04-09 12:38:00+10:00,118.86000061035156,118.86000061035156,118.80000305175781,118.80000305175781,118.80000305175781,1079
2024-04-09 12:39:00+10:00,118.79000091552734,118.80999755859375,118.7699966430664,118.80000305175781,118.80000305175781,2216
2024-04-09 12:40:00+10:00,118.80000305175781,118.8550033569336,118.79000091552734,118.8499984741211,118.8499984741211,1434
2024-04-09 12:41:00+10:00,118.8499984741211,118.8499984741211,118.80000305175781,118.83000183105469,118.83000183105469,1720
2024-04-09 12:42:00+10:00,118.83999633789062,118.86000061035156,118.80000305175781,118.80000305175781,118.80000305175781,704
2024-04-09 12:43:00+10:00,118.80000305175781,118.83000183105469,118.79000091552734,118.80999755859375,118.80999755859375,2381
2024-04-09 12:44:00+10:00,118.81999969482422,118.81999969482422,118.77999877929688,118.80999755859375,118.80999755859375,769
2024-04-09 12:45:00+10:00,118.81999969482422,118.83000183105469,118.80000305175781,118.80999755859375,118.80999755859375,2142
2024-04-09 12:46:00+10:00,118.81999969482422,118.81999969482422,118.79000091552734,118.80999755859375,118.80999755859375,1924
2024-04-09 12:47:00+10:00,118.81999969482422,118.86000061035156,118.80999755859375,118.86000061035156,118.86000061035156,598
2024-04-09 12:48:00+10:00,118.87000274658203,118.87000274658203,118.83999633789062,118.8499984741211,118.8499984741211,207
2024-04-09 12:49:00+10:00,118.86000061035156,118.86000061035156,118.83000183105469,118.83000183105469,118.83000183105469,734
2024-04-09 12:50:00+10:00,118.83999633789062,118.9000015258789,118.83000183105469,118.9000015258789,118.9000015258789,1105
2024-04-09 12:51:00+10:00,118.8949966430664,118.8949966430664,118.87999725341797,118.88999938964844,118.88999938964844,86
2024-04-09 12:52:00+10:00,118.87999725341797,118.88500213623047,118.86000061035156,118.87999725341797,118.87999725341797,518
2024-04-09 12:53:00+10:00,118.875,118.88999938964844,118.83000183105469,118.83000183105469,118.83000183105469,595
2024-04-09 12:54:00+10:00,118.86000061035156,118.88500213623047,118.83000183105469,118.87000274658203,118.87000274658203,1362
2024-04-09 12:55:00+10:00,118.86000061035156,118.87999725341797,118.8499984741211,118.86000061035156,118.86000061035156,736
2024-04-09 12:56:00+10:00,118.86000061035156,118.86000061035156,118.81999969482422,118.8499984741211,118.8499984741211,474
2024-04-09 12:57:00+10:00,118.86000061035156,118.88500213623047,118.83999633789062,118.88500213623047,118.88500213623047,279
2024-04-09 12:58:00+10:00,118.88500213623047,118.9000015258789,118.87000274658203,118.88999938964844,118.88999938964844,276
2024-04-09 12:59:00+10:00,118.9000015258789,118.9000015258789,118.87000274658203,118.87999725341797,118.87999725341797,542
2024-04-09 13:00:00+10:00,118.87999725341797,118.87999725341797,118.86000061035156,118.86499786376953,118.86499786376953,202
2024-04-09 13:01:00+10:00,118.8499984741211,118.87000274658203,118.83999633789062,118.86000061035156,118.86000061035156,811
2024-04-09 13:02:00+10:00,118.8499984741211,118.86000061035156,118.83499908447266,118.83999633789062,118.83999633789062,624
2024-04-09 13:03:00+10:00,118.83000183105469,118.83999633789062,118.83000183105469,118.83000183105469,118.83000183105469,1139
2024-04-09 13:04:00+10:00,118.83999633789062,118.8499984741211,118.83999633789062,118.8499984741211,118.8499984741211,662
2024-04-09 13:05:00+10:00,118.8499984741211,118.86000061035156,118.81999969482422,118.83999633789062,118.83999633789062,2377
2024-04-09 13:06:00+10:00,118.8499984741211,118.87000274658203,118.83000183105469,118.87000274658203,118.87000274658203,1451
2024-04-09 13:07:00+10:00,118.86000061035156,118.87999725341797,118.83999633789062,118.86000061035156,118.86000061035156,1201
2024-04-09 13:08:00+10:00,118.8499984741211,118.88500213623047,118.8499984741211,118.87000274658203,118.87000274658203,1795
2024-04-09 13:09:00+10:00,118.87999725341797,118.87999725341797,118.86000061035156,118.86000061035156,118.86000061035156,193
2024-04-09 13:10:00+10:00,118.86000061035156,118.9000015258789,118.8550033569336,118.9000015258789,118.9000015258789,507
2024-04-09 13:11:00+10:00,118.9000015258789,118.91000366210938,118.87000274658203,118.87999725341797,118.87999725341797,823
2024-04-09 13:12:00+10:00,118.87999725341797,118.88500213623047,118.87000274658203,118.87000274658203,118.87000274658203,246
2024-04-09 13:13:00+10:00,118.87000274658203,118.88999938964844,118.87000274658203,118.87000274658203,118.87000274658203,453
2024-04-09 13:14:00+10:00,118.88500213623047,118.88500213623047,118.86000061035156,118.87000274658203,118.87000274658203,189
2024-04-09 13:15:00+10:00,118.87999725341797,118.88999938964844,118.83999633789062,118.86000061035156,118.86000061035156,408
2024-04-09 13:16:00+10:00,118.87000274658203,118.87000274658203,118.8499984741211,118.86000061035156,118.86000061035156,285
2024-04-09 13:17:00+10:00,118.86000061035156,118.88999938964844,118.86000061035156,118.87999725341797,118.87999725341797,1063
2024-04-09 13:18:00+10:00,118.87999725341797,118.87999725341797,118.8499984741211,118.86000061035156,118.86000061035156,1459
2024-04-09 13:19:00+10:00,118.8499984741211,118.87000274658203,118.8499984741211,118.8499984741211,118.8499984741211,1701
2024-04-09 13:20:00+10:00,118.8499984741211,118.91000366210938,118.8499984741211,118.86000061035156,118.86000061035156,3359
2024-04-09 13:21:00+10:00,118.86000061035156,118.87000274658203,118.8499984741211,118.87000274658203,118.87000274658203,1116
2024-04-09 13:22:00+10:00,118.87000274658203,118.9000015258789,118.87000274658203,118.88999938964844,118.88999938964844,443
2024-04-09 13:23:00+10:00,118.88999938964844,118.88999938964844,118.86000061035156,118.87999725341797,118.87999725341797,918
2024-04-09 13:24:00+10:00,118.87999725341797,118.9000015258789,118.87999725341797,118.9000015258789,118.9000015258789,178
2024-04-09 13:25:00+10:00,118.91000366210938,118.91999816894531,118.88999938964844,118.88999938964844,118.88999938964844,1049
2024-04-09 13:26:00+10:00,118.87000274658203,118.9000015258789,118.86000061035156,118.87000274658203,118.87000274658203,599
2024-04-09 13:27:00+10:00,118.87000274658203,118.87000274658203,118.83999633789062,118.86000061035156,118.86000061035156,423
2024-04-09 13:28:00+10:00,118.86000061035156,118.9000015258789,118.86000061035156,118.87999725341797,118.87999725341797,304
2024-04-09 13:29:00+10:00,118.88999938964844,118.92500305175781,118.87000274658203,118.91000366210938,118.91000366210938,369
2024-04-09 13:30:00+10:00,118.92500305175781,118.97000122070312,118.91999816894531,118.97000122070312,118.97000122070312,2015
2024-04-09 13:31:00+10:00,118.9800033569336,118.9800033569336,118.93000030517578,118.94999694824219,118.94999694824219,441
2024-04-09 13:32:00+10:00,118.95500183105469,118.95500183105469,118.9000015258789,118.94000244140625,118.94000244140625,2340
2024-04-09 13:33:00+10:00,118.94000244140625,118.94499969482422,118.91500091552734,118.91500091552734,118.91500091552734,232
2024-04-09 13:34:00+10:00,118.9000015258789,118.93000030517578,118.9000015258789,118.91000366210938,118.91000366210938,178
2024-04-09 13:36:00+10:00,118.91999816894531,118.93000030517578,118.91000366210938,118.93000030517578,118.93000030517578,641
2024-04-09 13:37:00+10:00,118.91999816894531,118.91999816894531,118.9000015258789,118.9000015258789,118.9000015258789,8972
2024-04-09 13:38:00+10:00,118.90499877929688,118.93000030517578,118.88999938964844,118.93000030517578,118.93000030517578,412
2024-04-09 13:39:00+10:00,118.91999816894531,118.95500183105469,118.91000366210938,118.94999694824219,118.94999694824219,438
2024-04-09 13:40:00+10:00,118.94999694824219,118.94999694824219,118.87000274658203,118.91999816894531,118.91999816894531,10514
2024-04-09 13:41:00+10:00,118.93000030517578,118.93000030517578,118.91999816894531,118.93000030517578,118.93000030517578,217
2024-04-09 13:42:00+10:00,118.93000030517578,118.94999694824219,118.93000030517578,118.94000244140625,118.94000244140625,79
2024-04-09 13:43:00+10:00,118.93000030517578,118.95999908447266,118.93000030517578,118.95999908447266,118.95999908447266,2002
2024-04-09 13:44:00+10:00,118.97000122070312,118.97000122070312,118.94999694824219,118.94999694824219,118.94999694824219,474
2024-04-09 13:45:00+10:00,118.94999694824219,118.97000122070312,118.94999694824219,118.95999908447266,118.95999908447266,425
2024-04-09 13:46:00+10:00,118.95999908447266,118.9800033569336,118.94999694824219,118.9800033569336,118.9800033569336,2982
2024-04-09 13:47:00+10:00,118.9800033569336,118.9800033569336,118.97000122070312,118.97000122070312,118.97000122070312,99
2024-04-09 13:48:00+10:00,118.98999786376953,119.0199966430664,118.9800033569336,119.01000213623047,119.01000213623047,1151
2024-04-09 13:49:00+10:00,119.0199966430664,119.02999877929688,119.0199966430664,119.02999877929688,119.02999877929688,926
2024-04-09 13:50:00+10:00,119.04000091552734,119.06500244140625,119.02999877929688,119.06500244140625,119.06500244140625,2664
2024-04-09 13:51:00+10:00,119.05999755859375,119.05999755859375,119.04000091552734,119.04000091552734,119.04000091552734,934
2024-04-09 13:52:00+10:00,119.02999877929688,119.04000091552734,119.01000213623047,119.01000213623047,119.01000213623047,291
2024-04-09 13:53:00+10:00,119.0199966430664,119.04000091552734,119.0199966430664,119.03500366210938,119.03500366210938,203
2024-04-09 13:54:00+10:00,119.05000305175781,119.05500030517578,119.02999877929688,119.02999877929688,119.02999877929688,782
2024-04-09 13:55:00+10:00,119.02999877929688,119.02999877929688,118.9800033569336,118.9800033569336,118.9800033569336,526
2024-04-09 13:56:00+10:00,119.0,119.0,118.97000122070312,118.98999786376953,118.98999786376953,331
2024-04-09 13:57:00+10:00,118.9800033569336,119.01000213623047,118.9800033569336,119.01000213623047,119.01000213623047,398
2024-04-09 13:58:00+10:00,119.0199966430664,119.05000305175781,119.0,119.0,119.0,638
2024-04-09 13:59:00+10:00,119.01000213623047,119.05000305175781,118.98999786376953,119.04000091552734,119.04000091552734,580
2024-04-09 14:00:00+10:00,119.04499816894531,119.05000305175781,119.0199966430664,119.0199966430664,119.0199966430664,952
2024-04-09 14:01:00+10:00,119.01499938964844,119.04000091552734,119.0,119.04000091552734,119.04000091552734,1262
2024-04-09 14:02:00+10:00,119.04000091552734,119.05999755859375,119.02999877929688,119.02999877929688,119.02999877929688,666
2024-04-09 14:03:00+10:00,119.02999877929688,119.05000305175781,119.0199966430664,119.05000305175781,119.05000305175781,165
2024-04-09 14:04:00+10:00,119.05999755859375,119.06999969482422,119.04000091552734,119.06999969482422,119.06999969482422,882
2024-04-09 14:05:00+10:00,119.05999755859375,119.08000183105469,119.05999755859375,119.05999755859375,119.05999755859375,227
2024-04-09 14:06:00+10:00,119.05999755859375,119.08000183105469,119.05000305175781,119.08000183105469,119.08000183105469,1071
2024-04-09 14:07:00+10:00,119.06999969482422,119.08000183105469,119.05000305175781,119.08000183105469,119.08000183105469,1090
2024-04-09 14:08:00+10:00,119.06999969482422,119.08000183105469,119.05500030517578,119.08000183105469,119.08000183105469,903
2024-04-09 14:09:00+10:00,119.08000183105469,119.08999633789062,119.06999969482422,119.08999633789062,119.08999633789062,576
2024-04-09 14:10:00+10:00,119.08999633789062,119.11000061035156,119.06999969482422,119.06999969482422,119.06999969482422,4767
2024-04-09 14:11:00+10:00,119.06999969482422,119.08999633789062,119.05999755859375,119.08999633789062,119.08999633789062,1103
2024-04-09 14:12:00+10:00,119.08999633789062,119.0999984741211,119.05000305175781,119.06500244140625,119.06500244140625,1267
2024-04-09 14:13:00+10:00,119.08000183105469,119.08000183105469,119.05999755859375,119.06999969482422,119.06999969482422,1467
2024-04-09 14:14:00+10:00,119.06500244140625,119.06999969482422,119.05999755859375,119.06999969482422,119.06999969482422,511
2024-04-09 14:15:00+10:00,119.06500244140625,119.06999969482422,119.05999755859375,119.05999755859375,119.05999755859375,677
2024-04-09 14:16:00+10:00,119.06999969482422,119.12999725341797,119.06999969482422,119.0999984741211,119.0999984741211,2463
2024-04-09 14:17:00+10:00,119.1050033569336,119.13999938964844,119.0999984741211,119.125,119.125,690
2024-04-09 14:18:00+10:00,119.12999725341797,119.13999938964844,119.12000274658203,119.13999938964844,119.13999938964844,804
2024-04-09 14:19:00+10:00,119.13999938964844,119.13999938964844,119.11000061035156,119.11000061035156,119.11000061035156,849
2024-04-09 14:20:00+10:00,119.11000061035156,119.12000274658203,119.08499908447266,119.08999633789062,119.08999633789062,1475
2024-04-09 14:21:00+10:00,119.09500122070312,119.11000061035156,119.08000183105469,119.08000183105469,119.08000183105469,527
2024-04-09 14:22:00+10:00,119.08999633789062,119.0999984741211,119.08999633789062,119.09500122070312,119.09500122070312,184
2024-04-09 14:23:00+10:00,119.08999633789062,119.08999633789062,119.05999755859375,119.06999969482422,119.06999969482422,1404
2024-04-09 14:24:00+10:00,119.08000183105469,119.08999633789062,119.06999969482422,119.08999633789062,119.08999633789062,667
2024-04-09 14:25:00+10:00,119.08999633789062,119.08999633789062,119.05999755859375,119.08000183105469,119.08000183105469,2212
2024-04-09 14:26:00+10:00,119.06999969482422,119.06999969482422,119.05999755859375,119.06999969482422,119.06999969482422,380
2024-04-09 14:27:00+10:00,119.05999755859375,119.06999969482422,119.02999877929688,119.05999755859375,119.05999755859375,7248
2024-04-09 14:28:00+10:00,119.06500244140625,119.12000274658203,119.06500244140625,119.11000061035156,119.11000061035156,2863
2024-04-09 14:29:00+10:00,119.11499786376953,119.11499786376953,119.0999984741211,119.11499786376953,119.11499786376953,242
2024-04-09 14:30:00+10:00,119.11000061035156,119.12999725341797,119.08000183105469,119.12000274658203,119.12000274658203,1326
2024-04-09 14:31:00+10:00,119.11499786376953,119.11499786376953,119.02999877929688,119.04000091552734,119.04000091552734,1436
2024-04-09 14:32:00+10:00,119.04000091552734,119.06999969482422,119.04000091552734,119.05500030517578,119.05500030517578,456
2024-04-09 14:33:00+10:00,119.05999755859375,119.08999633789062,119.05000305175781,119.06999969482422,119.06999969482422,926
2024-04-09 14:34:00+10:00,119.06999969482422,119.12000274658203,119.06999969482422,119.12000274658203,119.12000274658203,2537
2024-04-09 14:35:00+10:00,119.125,119.12999725341797,119.08000183105469,119.08000183105469,119.08000183105469,1197
2024-04-09 14:36:00+10:00,119.08999633789062,119.09500122070312,119.06999969482422,119.08999633789062,119.08999633789062,826
2024-04-09 14:37:00+10:00,119.0999984741211,119.0999984741211,119.06999969482422,119.06999969482422,119.06999969482422,553
2024-04-09 14:38:00+10:00,119.08000183105469,119.0999984741211,119.02999877929688,119.02999877929688,119.02999877929688,1757
2024-04-09 14:39:00+10:00,119.02999877929688,119.05999755859375,119.0,119.02999877929688,119.02999877929688,1408
2024-04-09 14:40:00+10:00,119.04000091552734,119.05000305175781,119.0,119.01000213623047,119.01000213623047,1557
2024-04-09 14:41:00+10:00,119.02999877929688,119.02999877929688,119.0199966430664,119.0199966430664,119.0199966430664,477
2024-04-09 14:42:00+10:00,119.02999877929688,119.02999877929688,119.0199966430664,119.0199966430664,119.0199966430664,375
2024-04-09 14:43:00+10:00,119.02999877929688,119.02999877929688,119.0199966430664,119.0199966430664,119.0199966430664,1027
2024-04-09 14:44:00+10:00,119.02999877929688,119.02999877929688,119.0199966430664,119.0199966430664,119.0199966430664,1510
2024-04-09 14:45:00+10:00,119.0199966430664,119.02999877929688,119.01000213623047,119.02999877929688,119.02999877929688,2816
2024-04-09 14:46:00+10:00,119.0199966430664,119.04000091552734,119.0199966430664,119.02999877929688,119.02999877929688,1501
2024-04-09 14:47:00+10:00,119.0199966430664,119.05999755859375,119.0199966430664,119.05500030517578,119.05500030517578,2306
2024-04-09 14:48:00+10:00,119.05999755859375,119.0999984741211,119.04000091552734,119.08499908447266,119.08499908447266,2112
2024-04-09 14:49:00+10:00,119.08000183105469,119.11000061035156,119.06999969482422,119.11000061035156,119.11000061035156,1592
2024-04-09 14:50:00+10:00,119.12000274658203,119.12000274658203,119.08000183105469,119.08000183105469,119.08000183105469,1166
2024-04-09 14:51:00+10:00,119.08499908447266,119.0999984741211,119.08000183105469,119.08999633789062,119.08999633789062,383
2024-04-09 14:52:00+10:00,119.09500122070312,119.09500122070312,119.06999969482422,119.06999969482422,119.06999969482422,2319
2024-04-09 14:53:00+10:00,119.06999969482422,119.08000183105469,119.0,119.06999969482422,119.06999969482422,4109
2024-04-09 14:54:00+10:00,119.08000183105469,119.08999633789062,119.06999969482422,119.08000183105469,119.08000183105469,249
2024-04-09 14:55:00+10:00,119.08000183105469,119.12000274658203,119.08000183105469,119.11000061035156,119.11000061035156,2112
2024-04-09 14:56:00+10:00,119.1050033569336,119.1050033569336,119.07499694824219,119.08999633789062,119.08999633789062,1515
2024-04-09 14:57:00+10:00,119.08000183105469,119.11000061035156,119.08000183105469,119.0999984741211,119.0999984741211,528
2024-04-09 14:58:00+10:00,119.0999984741211,119.11000061035156,119.06999969482422,119.06999969482422,119.06999969482422,1135
2024-04-09 14:59:00+10:00,119.05999755859375,119.0999984741211,119.05999755859375,119.08000183105469,119.08000183105469,251
2024-04-09 15:00:00+10:00,119.06999969482422,119.08000183105469,119.02999877929688,119.04000091552734,119.04000091552734,989
2024-04-09 15:01:00+10:00,119.05000305175781,119.11000061035156,119.05000305175781,119.08000183105469,119.08000183105469,619
2024-04-09 15:02:00+10:00,119.08000183105469,119.08000183105469,119.0199966430664,119.0199966430664,119.0199966430664,1106
2024-04-09 15:03:00+10:00,119.02999877929688,119.02999877929688,118.97000122070312,118.9800033569336,118.9800033569336,3319
2024-04-09 15:04:00+10:00,118.97000122070312,119.0199966430664,118.97000122070312,118.9800033569336,118.9800033569336,1238
2024-04-09 15:05:00+10:00,118.9800033569336,119.0,118.95999908447266,118.9800033569336,118.9800033569336,1540
2024-04-09 15:06:00+10:00,119.0,119.0199966430664,118.9800033569336,119.01499938964844,119.01499938964844,293
2024-04-09 15:07:00+10:00,119.0199966430664,119.0199966430664,118.99500274658203,119.01000213623047,119.01000213623047,738
2024-04-09 15:08:00+10:00,119.01499938964844,119.04000091552734,118.98999786376953,119.02999877929688,119.02999877929688,1720
2024-04-09 15:09:00+10:00,119.02999877929688,119.02999877929688,119.0199966430664,119.0199966430664,119.0199966430664,860
2024-04-09 15:10:00+10:00,119.0250015258789,119.0250015258789,118.95999908447266,119.0,119.0,2252
2024-04-09 15:11:00+10:00,119.0,119.01000213623047,118.98999786376953,119.0,119.0,506
2024-04-09 15:12:00+10:00,119.01000213623047,119.0199966430664,118.97000122070312,118.98500061035156,118.98500061035156,1018
2024-04-09 15:13:00+10:00,118.9800033569336,119.01000213623047,118.97000122070312,118.98999786376953,118.98999786376953,703
2024-04-09 15:14:00+10:00,119.0,119.0199966430664,118.98999786376953,119.0,119.0,560
2024-04-09 15:15:00+10:00,119.01000213623047,119.01000213623047,118.9800033569336,119.0,119.0,996
2024-04-09 15:16:00+10:00,119.01000213623047,119.0199966430664,118.98999786376953,119.0199966430664,119.0199966430664,824
2024-04-09 15:17:00+10:00,119.02999877929688,119.02999877929688,118.98999786376953,118.98999786376953,118.98999786376953,649
2024-04-09 15:18:00+10:00,118.98999786376953,119.0,118.9800033569336,118.9800033569336,118.9800033569336,879
2024-04-09 15:19:00+10:00,118.98999786376953,119.0,118.97000122070312,118.97000122070312,118.97000122070312,877
2024-04-09 15:20:00+10:00,118.9800033569336,119.0199966430664,118.9800033569336,119.0199966430664,119.0199966430664,429
2024-04-09 15:21:00+10:00,119.01000213623047,119.0199966430664,118.99500274658203,119.01000213623047,119.01000213623047,908
2024-04-09 15:22:00+10:00,119.0,119.0,118.97000122070312,118.9800033569336,118.9800033569336,1570
2024-04-09 15:23:00+10:00,118.9800033569336,118.9800033569336,118.94999694824219,118.94999694824219,118.94999694824219,814
2024-04-09 15:24:00+10:00,118.95999908447266,118.95999908447266,118.94000244140625,118.94999694824219,118.94999694824219,536
2024-04-09 15:25:00+10:00,118.94999694824219,118.94999694824219,118.9000015258789,118.9000015258789,118.9000015258789,2480
2024-04-09 15:26:00+10:00,118.91000366210938,118.94000244140625,118.88999938964844,118.91500091552734,118.91500091552734,4301
2024-04-09 15:27:00+10:00,118.93000030517578,118.97000122070312,118.93000030517578,118.97000122070312,118.97000122070312,903
2024-04-09 15:28:00+10:00,118.9800033569336,118.9800033569336,118.95999908447266,118.9800033569336,118.9800033569336,339
2024-04-09 15:29:00+10:00,118.97000122070312,119.0250015258789,118.97000122070312,119.01000213623047,119.01000213623047,1700
2024-04-09 15:30:00+10:00,119.0,119.0199966430664,119.0,119.0,119.0,328
2024-04-09 15:31:00+10:00,119.0,119.0,118.9749984741211,118.9749984741211,118.9749984741211,954
2024-04-09 15:32:00+10:00,118.97000122070312,118.97000122070312,118.94999694824219,118.95999908447266,118.95999908447266,1207
